Molecule ChEMBL ID,Smiles,Standard Value,Standard Units
CHEMBL1256728,CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],3500.0,nM
CHEMBL1256728,CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],15000.0,nM
CHEMBL1256763,CCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-],1800.0,nM
CHEMBL1256630,CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],3200.0,nM
CHEMBL1256630,CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],1000.0,nM
CHEMBL1256630,CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],1100.0,nM
CHEMBL1450,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,,
CHEMBL23459,COc1cc(NCc2cnc3nc(N)nc(N)c3n2)cc(OC)c1OC,11000.0,nM
CHEMBL23374,Cc1c(CCc2cccc3ccccc23)cnc2nc(N)nc(N)c12,100.0,nM
CHEMBL194029,O=[N+]([O-])c1cccc(/C=N/N=C(\S)Nc2ccccc2)c1,80000.0,nM
CHEMBL1256728,CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],4300.0,nM
CHEMBL1256728,CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],2200.0,nM
CHEMBL1256728,CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],13500.0,nM
CHEMBL1256763,CCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-],31300.0,nM
CHEMBL1256763,CCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-],1600.0,nM
CHEMBL1256763,CCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-],4300.0,nM
CHEMBL1256630,CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],2500.0,nM
CHEMBL1256630,CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],13200.0,nM
CHEMBL1256630,CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],340.0,nM
CHEMBL298771,NCCCCC(O)(P(=O)(O)O)P(=O)(O)O,200000.0,nM
CHEMBL3335810,O=C1CS/C(=N/N=C\c2ccc3c(c2)OCO3)N1,320000.0,nM
CHEMBL3334536,O=C1CS/C(=N/N=C\c2ccc3c(c2)OCO3)N1Cc1ccccc1,290000.0,nM
CHEMBL194123,CN1C(=O)C(CC(=O)O)S/C1=N\N=C\c1ccccc1[N+](=O)[O-],500000.0,nM
CHEMBL23705,COc1ccc(N(C)Cc2cnc3nc(N)nc(N)c3c2C)c(OC)c1,1730.0,nM
CHEMBL193649,O=[N+]([O-])c1ccccc1/C=N/N=C(\S)Nc1ccccc1,500000.0,nM
CHEMBL3334537,O=C1CS/C(=N/N=C\c2cccc3ccccc23)N1Cc1ccccc1,38000.0,nM
CHEMBL3334532,C/C(=N/N=C1/SCC(=O)N1Cc1ccccc1)c1cccnc1,82000.0,nM
CHEMBL3334526,C/C(=N/N=C1/SCC(=O)N1Cc1ccccc1)c1ccco1,76000.0,nM
CHEMBL3335640,CCCCCC/C(C)=N\N=C1/NC(=O)CS1,31000.0,nM
CHEMBL3335639,CCCC/C(CC)=N\N=C1/NC(=O)CS1,89000.0,nM
CHEMBL374858,CC(C)C[C@H](/C=C/S(=O)(=O)c1ccccc1)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OCc1ccccc1,50000.0,nM
CHEMBL550488,CCOC(=O)c1csc(N/N=C(\C)c2cccnc2)n1,34000.0,nM
CHEMBL561627,CCOC(=O)c1csc(N/N=C/c2cccs2)n1,320000.0,nM
CHEMBL36,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,,
CHEMBL1256669,CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-],3800.0,nM
CHEMBL1256703,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],1400.0,nM
CHEMBL575956,Cc1ccc(S(=O)(=O)Cc2nc(Nc3cccc(Cl)c3)c3cc([N+](=O)[O-])ccc3n2)cc1,25000.0,nM
CHEMBL536151,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(Cl)ccc1O,16.0,nM
CHEMBL563578,FC(F)(F)c1cccc(Nc2nc(C(Cl)(Cl)Cl)nc3ccccc23)c1,50000.0,nM
CHEMBL532,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,93000.0,nM
CHEMBL1774287,CCCO/N=C1\[C@H](C)C[C@@](C)(O)[C@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@H]1C,1600.0,nM
CHEMBL1774293,CCNC(=O)N1C[C@H](C)C[C@@](C)(O)[C@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@H]1C,85000.0,nM
CHEMBL1774294,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C(=O)NCc2ccccc2)[C@H](C)[C@@H](O)[C@]1(C)O,12000.0,nM
CHEMBL1774303,C=CCN1C[C@H](C)C[C@@](C)(OC=C)[C@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@H]1C,12000.0,nM
CHEMBL556582,Clc1cccc(Nc2nc(C(Cl)(Cl)Cl)nc3ccccc23)c1,50000.0,nM
CHEMBL36,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,2000.0,nM
CHEMBL2179161,CN(CC(=O)NN)C(=O)Oc1ccc(Cl)cc1C(=O)Nc1ccc([N+](=O)[O-])cc1Cl.Cl,16.0,nM
CHEMBL1095725,CC1=C(c2nc(C(C)(C)C)cs2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,250.0,nM
CHEMBL1099088,CCN(CC)C(=O)C1=C(C)[C@@H]2CC[C@@H](C)[C@@H]3CC[C@@]4(C)OO[C@@]23[C@H](O1)O4,11000.0,nM
CHEMBL561525,Clc1ccc(Nc2nc(C(Cl)(Cl)Cl)nc3ccccc23)c(Cl)c1,50000.0,nM
CHEMBL559303,ClC(Cl)(Cl)c1nc(Nc2cccc(Br)c2)c2ccccc2n1,50000.0,nM
CHEMBL3335812,C/C(=N/N=C1\NC(=O)CS1)c1ccc2ccccc2c1,56000.0,nM
CHEMBL565196,CCOC(=O)c1csc(N/N=C(\C)c2cc3ccccc3oc2=O)n1,21000.0,nM
CHEMBL1256629,COP(=S)(NC(C)C)Oc1ccc(C)cc1[N+](=O)[O-],5100.0,nM
CHEMBL435734,COc1cc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc(OC)c(OC)c2)ccc1O,586400.0,nM
CHEMBL4282687,COc1ccc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(OCC(=O)N3CCCC3)c(OC)c2)cc1OC,336500.0,nM
CHEMBL4286902,COc1ccc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(OCc3cn(Cc4ccccc4F)nn3)c(OC)c2)cc1OC,17100.0,nM
CHEMBL4287979,COC(=O)[C@@H](Cc1ccccc1)NC(=O)CCC(=O)Oc1ccc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc(OC)c(OC)c2)cc1OC,226300.0,nM
CHEMBL4284602,COC(=O)[C@@H](NC(=O)CCC(=O)Oc1ccc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc(OC)c(OC)c2)cc1OC)c1ccccc1,84400.0,nM
CHEMBL582547,Cc1cc(N(C)C)nc(Nc2ccc(NC(=O)Nc3ccccc3)cc2)n1,30000.0,nM
CHEMBL557959,CCOC(=O)c1csc(N/N=C(\C)c2ccncc2)n1,64000.0,nM
CHEMBL524914,CCCCCCCCCCCCCCCCCCOC(=O)C[C@H]1C[C@@H](O)C[C@@]2(CCC3(C=CC(=O)C=C3)O2)O1,3540.0,nM
CHEMBL153452,CN(C)c1ccc(-c2nc3ccccc3c(=O)n2Cc2ccccc2)cc1,12000.0,nM
CHEMBL18688,Oc1nc(-c2ccc(F)cc2)nc2ccccc12,29000.0,nM
CHEMBL4067699,O=c1[nH]c(-c2ccc(OCc3ccccc3)cc2)nc2ccccc12,153000.0,nM
CHEMBL1784974,CS(=O)(=O)N1CCC(CCn2nc(Cc3cccc4ccccc34)c3c(N)ncnc32)CC1,,
CHEMBL2171519,Cn1c(=O)c(/C=C/c2ccc3c(c2)OCO3)nc2ccccc21,2.0,nM
CHEMBL3335823,CCCCCC/C(C)=N\N=C1\SCC(=O)N1Cc1ccccc1,20000.0,nM
CHEMBL3335717,CC1CCC/C(=N/N=C2\NC(=O)CS2)C1,36000.0,nM
CHEMBL591000,O=C1CSC(NN=C2CCCC2)=N1,27000.0,nM
CHEMBL534283,CCCCNc1nc(NC(C)(C)C)nc(NC(C)(C)C)n1,30000.0,nM
CHEMBL586033,Oc1c(C(Nc2ccccn2)c2cccc(Oc3ccccc3)c2)ccc2cccnc12,30000.0,nM
CHEMBL2028047,Cc1sc(NC(=O)c2ccco2)c(C(c2cccnc2)N2CCC(Cc3ccccc3)CC2)c1C,30000.0,nM
CHEMBL596856,Cc1ccc2c(C)nc(Nc3nc(C)cc(-c4ccccc4)n3)nc2c1,30000.0,nM
CHEMBL530308,COC(=O)c1ccc(C2C3=C(O)CC(c4ccc(F)cc4)CC3=Nc3ccccc3N2C(=O)c2ccccc2)cc1,30000.0,nM
CHEMBL604982,CCCn1c(=N)c(C(=O)NC2CCCCC2)cc2c(=O)n3cccc(C)c3nc21,30000.0,nM
CHEMBL504996,CCCCCCCCCCCCCC(=O)O[C@@H]1C[C@]2(CCC3(C=CC(=O)C=C3)O2)O[C@]2(CCC3(C=CC(=O)C=C3)O2)C1,346.0,nM
CHEMBL457810,CC(C)=CCc1ccc(O)c(C=O)c1C(=O)c1cc(C)cc(OCC(O)C(C)(C)O)c1O,1800.0,nM
CHEMBL2028057,CC1(c2ccccc2)Nc2ccccc2-c2nc3ccccc3n21,30000.0,nM
CHEMBL590675,COc1ccc(N2CCN(C(CNC(=O)CC(C)(C)C)c3ccc4c(c3)OCO4)CC2)cc1,30000.0,nM
CHEMBL584829,CCOC(=O)c1cnc2ccc(Cl)cc2c1NCCCN(C)C,30000.0,nM
CHEMBL2028051,O=C(NCC(c1ccsc1)N1CCCCCC1)c1ccc(C(F)(F)F)cc1,30000.0,nM
CHEMBL547488,Fc1ccc2[nH]c3c(NCCCN4CCOCC4)ncnc3c2c1,30000.0,nM
CHEMBL601957,CCCc1c(CC)c(=N)c2ccccc2n1C,30000.0,nM
CHEMBL532879,O=[N+]([O-])c1ccc(C=NNc2nc3ccccc3[nH]2)cc1,30000.0,nM
CHEMBL526981,COc1ccc(-c2nc(NC(=O)CS(=O)(=O)c3ccc(F)cc3)sc2C)cc1,30000.0,nM
CHEMBL587083,CNCCCNc1ccnc2cc(Cl)ccc12,30000.0,nM
CHEMBL527593,O=C(O)C1Cc2c([nH]c3ccccc23)C(c2ccc(Cl)cc2Cl)N1,30000.0,nM
CHEMBL525692,CCOC(=O)C1=C(C)N=c2sc(=Cc3ccccc3O)c(=O)n2C1c1ccc(OC)c2ccccc12,30000.0,nM
CHEMBL582286,Cc1ccccc1OCCSc1nc2ccc(NC(=O)c3cccs3)cc2s1,30000.0,nM
CHEMBL534612,COc1ccc(CNC(=O)c2cc3c(=O)n4ccccc4nc3n(CCc3ccccc3)c2=N)cc1,30000.0,nM
CHEMBL206540,CCOC(=O)c1cnc2ccc(CC)cc2c1O,30000.0,nM
CHEMBL598369,Cc1cc(Nc2ccc(Cl)cc2)n2nc(C(F)(F)F)nc2n1,30000.0,nM
CHEMBL548399,COc1ccc(C(=O)Nc2nonc2-c2ccc(OC)c(OC)c2)cc1Cl,30000.0,nM
CHEMBL3335807,O=C1CS/C(=N/N=C\c2ccncc2)N1,20000.0,nM
CHEMBL3335725,C/C(=N/N=C1\NC(=O)CS1)c1ccccc1,114000.0,nM
CHEMBL3335718,CC1CCC(=N/N=C2\NC(=O)CS2)CC1,226000.0,nM
CHEMBL238006,Fc1cccc(Oc2ccc(OCCOC3CCCCO3)cc2)c1,3990.0,nM
CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,,
CHEMBL1213631,c1ccc(Sc2cc3ccccc3[nH]2)cc1,1000.0,nM
CHEMBL428425,CCCCCCCCCCCCC[C@@H]1C[C@@H](O)C[C@]2(CCC3(C=CC(=O)C=C3)O2)O1,640.0,nM
CHEMBL497655,CCCCCCCCCCCCC[C@@H]1C[C@@H](O)C[C@]2(CCC3(CCC(=O)CC3)O2)O1,11000.0,nM
CHEMBL504412,CCCCCCCCCCCCCC(=O)OC1C[C@]2(CCC3(C=CC(=O)C=C3)O2)O[C@]2(CCC3(C=CC(=O)C=C3)O2)C1,636.0,nM
CHEMBL2078794,CC(C)(C)n1nc(-c2ccccc2)c2c(N)ncnc21,1100.0,nM
CHEMBL317017,Nc1nc(N)c2c3c(sc2n1)CN(Cc1ccccc1)CC3,,
CHEMBL2348815,CC(Oc1cccc(Cl)c1)C(=O)Nc1ccc2oc(-c3ccncc3)nc2c1,,
CHEMBL79123,Cc1c(CNc2ccccc2)cnc2nc(N)nc(N)c12,317.0,nM
CHEMBL253106,COc1cc(/C=N/N=C2\SC(CC(=O)O)C(=O)N2c2ccccc2)ccc1O,3000000.0,nM
CHEMBL436828,COc1cc(/C=N/N=C2\SC(CC(=O)O)C(=O)N2c2ccccc2)cc(OC)c1OC,500000.0,nM
CHEMBL402299,Cc1ccc(/C=N/N=C2\SC(CC(=O)O)C(=O)N2c2ccccc2)cc1,50000.0,nM
CHEMBL224182,CCCCCCCCCCCCc1cc(=O)c2ccccc2n1O,4.0,nM
CHEMBL439,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,41200.0,nM
CHEMBL23560,COc1ccc(C)c(NCc2cnc3nc(N)nc(N)c3n2)c1,1000.0,nM
CHEMBL1256728,CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],2200.0,nM
CHEMBL3334530,C/C(=N/N=C1/SCC(=O)N1Cc1ccccc1)c1ccccn1,320000.0,nM
CHEMBL3334528,C/C(=N/N=C1/SCC(=O)N1Cc1ccccc1)c1cccs1,37000.0,nM
CHEMBL3334520,CC1CCC(=N/N=C2/SCC(=O)N2Cc2ccccc2)CC1,88000.0,nM
CHEMBL3335822,CCCC/C(CC)=N\N=C1\SCC(=O)N1Cc1ccccc1,15000.0,nM
CHEMBL3335809,O=C1CS/C(=N/N=C\c2c[nH]c3ccccc23)N1,166000.0,nM
CHEMBL3335724,C/C(=N/N=C1\NC(=O)CS1)c1cccs1,64000.0,nM
CHEMBL592240,O=C1CSC(NN=C2CCCCCCC2)=N1,79000.0,nM
CHEMBL3335635,CC(C)=C/C(C)=N\N=C1/NC(=O)CS1,97000.0,nM
CHEMBL3335633,CCC/C(C)=N\N=C1/NC(=O)CS1,262000.0,nM
CHEMBL417932,Nc1ccc(CC(O)(P(=O)(O)O)P(=O)(O)O)cc1,68200.0,nM
CHEMBL579459,COc1ccc2c(c1)OC(O)(C(F)(F)C(F)(F)F)CC2=O,30000.0,nM
CHEMBL23844,CCOc1ccc(OCC)c(N(C)Cc2cnc3nc(N)nc(N)c3c2C)c1,60.0,nM
CHEMBL3334523,O=C1CS/C(=N/N=C2CCCCCCC2)N1Cc1ccccc1,43000.0,nM
CHEMBL3334522,O=C1CS/C(=N/N=C2CCCCCC2)N1Cc1ccccc1,255000.0,nM
CHEMBL3335813,C/C(=N/N=C1\NC(=O)CS1)c1cc2ccccc2oc1=O,8000.0,nM
CHEMBL3335808,C/C(=N\N=C1/NC(=O)CS1)c1ccncc1,53000.0,nM
CHEMBL3335728,C/C(=N/N=C1\NC(=O)CS1)c1cccnc1,74000.0,nM
CHEMBL36,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,453.0,nM
CHEMBL284733,N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,6.0,nM
CHEMBL200585,Oc1cc(Cl)ccc1Oc1ccc(NCc2ccccc2)cc1Cl,200.0,nM
CHEMBL113,Cn1c(=O)c2c(ncn2C)n(C)c1=O,370000.0,nM
CHEMBL1560,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,,
CHEMBL596,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,,
CHEMBL513,O=NN(CCCl)C(=O)NCCCl,,
CHEMBL1774452,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(Cc2ccc(F)cc2)[C@H](C)[C@@H](O)[C@]1(C)O,9000.0,nM
CHEMBL1765152,CCCCCCCCCCCCCCCCCCNCC(P(=O)(O)O)P(=O)(O)O,5290.0,nM
CHEMBL253039,COc1cccc(/C=N/N=C2\SC(CC(=O)O)C(=O)N2c2ccccc2)c1,100000.0,nM
CHEMBL397366,N#CSCCOc1ccc(Oc2ccc(F)cc2)cc1,3850.0,nM
CHEMBL96051,O=C(CCCCCN1C(=O)c2cccc3cccc(c23)C1=O)NO,39.0,nM
CHEMBL252966,COc1ccc(/C=N/NC(=S)Nc2ccccc2)cc1,2000000.0,nM
CHEMBL1213285,CCCCCCCCCCCCc1c(C)n(O)c2ccccc2c1=O,0.8,nM
CHEMBL5282665,C[C@H]1[C@H](C)CC[C@]2(C(=O)OCCn3cnnc3-c3ccc(F)cc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@H]5CC[C@]43C)[C@H]12,51400.0,nM
CHEMBL546,C=CCOc1ccccc1OCC(O)CNC(C)C,,
CHEMBL23286,COc1ccc(SCc2cnc3nc(N)nc(N)c3n2)cc1OC,5000.0,nM
CHEMBL409194,Nc1nc(N)c2nc(CSc3cccc(Cl)c3)cnc2n1,10000.0,nM
CHEMBL591890,CCCCc1ccc(NS(=O)(=O)c2cc3c4c(c2)CCN4C(=O)CC3)cc1,30000.0,nM
CHEMBL582180,Cc1ccc(C)c(Cn2c(N3CCC(C(=O)NCc4cccs4)CC3)nc3ccccc32)c1,30000.0,nM
CHEMBL590914,COc1ccc(C(O)(CCC(C)C)C(CN2CCOCC2)c2ccc(Cl)cc2)cc1.Cl,30000.0,nM
CHEMBL587825,Cc1ccc(-c2nc3ccccc3o2)cc1NCc1cc(Cc2ccccc2)ccc1O,30000.0,nM
CHEMBL2028068,CN(N=O)C1=C(NC2CCCCC2)C(=O)c2ccccc2C1=O,30000.0,nM
CHEMBL548469,Cl.Cn1c(=O)n(C)c2cc(CNCCNc3ccnc4cc(Cl)ccc34)ccc21,30000.0,nM
CHEMBL606159,CCOC(=O)C1=CN(C)C=C(C(=O)OCC)C1c1cc(Br)c(OCC)c(OC)c1,30000.0,nM
CHEMBL601122,CCOc1ccc2nc(C)cc(Nc3ccc(Br)cc3)c2c1,30000.0,nM
CHEMBL23021,COc1ccc(OC)c(NCc2cnc3nc(N)nc(N)c3c2C)c1,1500.0,nM
CHEMBL287511,COc1ccc(OC)c(CCc2cnc3nc(N)nc(N)c3n2)c1,5000.0,nM
CHEMBL253040,COc1ccc(/C=N/N=C2\SC(CC(=O)O)C(=O)N2c2ccccc2)cc1,500000.0,nM
CHEMBL36,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,120.0,nM
CHEMBL81119,Cc1c(CNc2ccccc2Cl)cnc2nc(N)nc(N)c12,58.0,nM
CHEMBL529773,CCc1c(C)c(=N)c2ccccc2n1C.I,30000.0,nM
CHEMBL587989,Cc1cc(C=C2SC(=Nc3ccccc3)N(C3CCCC3)C2=O)c(C)n1-c1ccc(Cl)cc1,30000.0,nM
CHEMBL124006,CN(C)CCCNc1c2ccccc2nc2ccccc12,25840.0,nM
CHEMBL2028052,COc1ccc(-c2cc3c(SCC(=O)Nc4cc(C(F)(F)F)ccc4Cl)nccn3n2)cc1,30000.0,nM
CHEMBL581489,COc1ccccc1CNC(=O)CCn1c(=O)[nH]c2ccccc2c1=O,30000.0,nM
CHEMBL582666,c1ccc2cc3c(Nc4ccc(N5CCOCC5)cc4)ccnc3cc2c1,30000.0,nM
CHEMBL527131,O=C(NCc1ccco1)C1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,30000.0,nM
CHEMBL526800,CCOC(=O)C1=C(C)N=c2sc(=Cc3cc(Cl)ccc3O)c(=O)n2C1c1ccc(OC)cc1,24930.0,nM
CHEMBL584235,CC(C)CCNCC(O)Cn1c2ccccc2c2ccccc21.Cl,30000.0,nM
CHEMBL589422,Cc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)N4CCN(C(c5ccccc5)c5ccccc5)CC4)cc3N2)cc1,30000.0,nM
CHEMBL603686,COc1ccccc1N1C(=N)SC(=Cc2ccc(OCc3ccccc3F)cc2)C1=O,30000.0,nM
CHEMBL587485,O=C(Nc1ccc(-c2nc3cc4ccccc4cc3[nH]2)cc1)c1cccc(Br)c1,30000.0,nM
CHEMBL601566,CCCCCCc1cc2cc(-c3nc4ccccc4[nH]3)c(=Nc3ccccc3C)oc2cc1O,6280.0,nM
CHEMBL577014,Cc1cc(Nc2ccc(OCc3ccccc3)cc2)nc2cc(O)ccc12,30000.0,nM
CHEMBL546799,O=C(NC1CCN(Cc2ccccc2)CC1)c1cc(C(=O)NC2CCN(Cc3ccccc3)CC2)cc(C(=O)NC2CCN(Cc3ccccc3)CC2)c1,30000.0,nM
CHEMBL1623028,Nc1nc(Nc2cccc(F)c2)nc2ccccc12,28990.0,nM
CHEMBL608855,CC(C)(C)c1ccc(C2CC3=Nc4ccccc4N(C(=O)c4ccccc4Cl)C(c4ccc(F)cc4)C3=C(O)C2)cc1,30000.0,nM
CHEMBL427342,O=C(Nc1cccc(C2=NCCN2)c1)Nc1cccc(C2=NCCN2)c1,30000.0,nM
CHEMBL581225,O=C1c2ccc3c4c(ccc(c24)C(=O)N1CCCCO)C(=O)N(CCCCO)C3=O,30000.0,nM
CHEMBL95606,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,30000.0,nM
CHEMBL527234,COc1cc(C(=O)Nc2ccc(-c3nc4ccccc4[nH]3)cc2)cc(OC)c1OC,30000.0,nM
CHEMBL580188,O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)c1ccc(Cl)c(Cl)c1,30000.0,nM
CHEMBL1594640,COc1cccc(Cn2c(Oc3ccccc3)nc3c2c(=O)n(C)c(=O)n3C)c1,30000.0,nM
CHEMBL533999,CCC(=O)Nc1nnc(Cc2ccc(OC)c(OC)c2)s1,30000.0,nM
CHEMBL591887,CCOC(=O)C1(Cc2ccccc2)CCN(Cc2cccc(OC)c2O)CC1,30000.0,nM
CHEMBL3182074,CC(C)(C)C1CCC(CC2=C(O)C(=O)c3ccccc3C2=O)CC1,100.0,nM
CHEMBL2030049,Cc1[nH]c2ccccc2c(=O)c1-c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1,1.0,nM
CHEMBL4568326,CC(C)c1n[nH]c2c(=O)[nH]c(Cc3ccccc3)nc12,2000.0,nM
CHEMBL1256763,CCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-],3700.0,nM
CHEMBL295960,CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],250.0,nM
CHEMBL295960,CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],1600.0,nM
CHEMBL295960,CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],2300.0,nM
CHEMBL1256630,CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],710.0,nM
CHEMBL1256764,CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],610.0,nM
CHEMBL1256764,CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],22100.0,nM
CHEMBL31970,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],27000.0,nM
CHEMBL253039,COc1cccc(/C=N/N=C2\SC(CC(=O)O)C(=O)N2c2ccccc2)c1,3000000.0,nM
CHEMBL403381,Cc1cccc(/C=N/NC(=S)Nc2ccccc2)c1,5000000.0,nM
CHEMBL402358,O=C(O)CC1S/C(=N\N=C\c2ccc(Cl)cc2Cl)N(c2ccccc2)C1=O,1000000.0,nM
CHEMBL78502,CCCCN(CCCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],1100.0,nM
CHEMBL1201199,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,,
CHEMBL498,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,,
CHEMBL632,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,
CHEMBL580580,Cc1cccc(Nc2nc(N)c3ccccc3n2)c1.Cl,30000.0,nM
CHEMBL588855,CC1CCN(Cc2ccc(NC(=O)c3cc4ccc5cccnc5c4[nH]3)cc2)CC1,30000.0,nM
CHEMBL591637,CSc1ccccc1C(=O)Nc1nc(-c2ccccn2)cs1,30000.0,nM
CHEMBL317364,CCN(CC)CCNc1ccnc2cc(Cl)ccc12,30000.0,nM
CHEMBL547476,CCCN(CCC)CC(O)COc1ccccc1C(=O)Nc1ccccc1,30000.0,nM
CHEMBL590686,CCN(CC)c1cc(C)c2cc(NC(=O)c3cccc(OC)c3)ccc2n1,30000.0,nM
CHEMBL577012,CC(NCc1ccccc1)c1cc(Cl)ccc1O,21370.0,nM
